date,actual_return,estimation_failed,var_0.01,es_0.01,var_0.05,es_0.05
2007-05-31,0.00265886888894421,False,5.207584022269992e-09,5.96614424896452e-09,3.6820432413690495e-09,4.617430771541937e-09
2007-06-01,0.0,False,0.06087815633388361,0.0697459437515979,0.043044145445871214,0.053979094944738466
2007-06-04,-0.014442615311006527,False,0.09476049954693411,0.10856374222350182,0.06700079257740951,0.08402169694498196
2007-06-05,0.013379915954884457,False,0.042096987880208006,0.048229025411048995,0.02976484470408002,0.03732631607978742
2007-06-06,-0.0031948908965191767,False,0.036228592527734665,0.041505813066690635,0.0256155721521919,0.032122960903144
2007-06-07,-0.016129381929883644,False,0.03593286804410551,0.04116701201811667,0.025406478965870262,0.03186074961192562
2007-06-08,-0.012544478654723955,False,0.017487062568794034,0.02003430714318375,0.012364297967632006,0.015505328471653118
2007-06-11,0.009287146784417482,False,0.03598782189475893,0.04122997069504484,0.025445334307141826,0.03190947577744436
2007-06-12,-0.0016326534238853348,False,0.035803101391936584,0.04101834296885426,0.025314726932195844,0.03174568886009092
2007-06-13,0.0005445140346898021,False,0.15960509368522185,0.18285389303818728,0.11284942383619533,0.14151773024215808
2007-06-14,0.035297782081023896,False,0.03562770691592829,0.040817399740696626,0.02519071356204223,0.03159017109077298
2007-06-15,0.0005253480551612175,False,2.9274033648059055e-17,3.3538221706354713e-17,2.0698323307025773e-17,2.5956532471804625e-17
2007-06-18,0.02847720259323003,False,3.494051050404466e-05,4.003010319336576e-05,2.470482857333182e-05,3.098085171258242e-05
2007-06-19,-0.005630933742060297,False,1.101032089966458e-14,1.261413400799124e-14,7.784891704203886e-15,9.762568267597839e-15
2007-06-20,-0.011877237480595835,False,0.2786181208851977,0.3192028957128446,0.19699806369731948,0.24704351948674202
2007-06-21,0.0051813587419975845,False,0.042324478640953095,0.0484896535042507,0.029925692962023295,0.03752802628444543
2007-06-22,0.01181621762657356,False,0.034426313480996125,0.03944100590779599,0.024341263498749946,0.030524926441534244
2007-06-25,-0.0030690561174178833,False,0.16437300765145835,0.1883163229034705,0.11622059659495144,0.1457453168868702
2007-06-26,0.035232632607379036,False,0.2542289443309594,0.2912610814638982,0.17975359825805715,0.22541826412215937
2007-06-27,0.0,False,0.19325044981366493,0.22140018381557047,0.1366385082957846,0.17135020189169675
2007-06-28,-0.009940439705250801,False,2.573540098705015e-05,2.9484135817506477e-05,1.819631884249174e-05,2.2818917933421525e-05
2007-06-29,0.025642430613337652,False,0.12999693051641978,0.14893287099484992,0.0919148529067918,0.11526493372081309
2007-07-02,-0.0053697956708815275,False,0.03235258579200302,0.037065209670482165,0.022875025990330724,0.028686205452682793
2007-07-03,0.011195054861961738,False,0.09186960066371788,0.10525174194224274,0.06495677088733072,0.08145841128243778
2007-07-05,0.0239131432986062,False,0.03886941597661454,0.04453131079551988,0.027482776999970527,0.03446451111201652
2007-07-06,0.0056550574833450565,False,0.03925607388096811,0.044974291037895346,0.02775616502738567,0.034807350727851245
2007-07-09,-0.01515180502060222,False,5.47800224847036e-07,6.275952816269644e-07,3.8732435365281953e-07,4.857203655378978e-07
2007-07-10,-0.034461065900293304,False,0.10469442335704313,0.11994468627661359,0.07402461338737946,0.09282985160687371
2007-07-11,0.019560525854493572,False,0.04862378340828063,0.05570654347651919,0.03437964174992048,0.0431134577527792
2007-07-12,0.007718320998501331,False,0.03898119670958109,0.044659374015293477,0.027561812017086844,0.03456362421203718
2007-07-13,-0.0004806536982707965,False,0.04250807033774592,0.048699987997423345,0.030055502210123115,0.037690812318534474
2007-07-16,-0.04172384337139979,False,0.044416603752787,0.05088652701617172,0.031404938442304305,0.03938305979479992
2007-07-17,0.0484320621065183,False,0.32083610842510213,0.3675705461409336,0.22684846169776263,0.2844771228516964
2007-07-18,0.0014316394714378922,False,0.0531516274535165,0.06089393375100523,0.0375810721048486,0.04712818057507208
2007-07-19,0.008074135528262963,False,0.05054060109023409,0.05790257348594287,0.035734935406362904,0.0448130506753778
2007-07-20,-0.007120846609549976,False,0.03860803862431237,0.044231860036669256,0.027297969091086973,0.03423275453846091
2007-07-23,-0.015362760138864739,False,0.04017595368527986,0.046028164692312315,0.028406569745169086,0.03562298448361685
2007-07-24,0.015839064029746167,False,0.039785602282266554,0.045580952939567924,0.02813057021466174,0.03527686993754707
2007-07-25,-0.01971691668372489,False,0.039313495322342545,0.04504007674596232,0.027796765088607577,0.03485826484257599
2007-07-26,-0.0275743713619712,False,0.04798357315401577,0.054973077302900845,0.033926978513054734,0.04254579979168678
2007-07-27,-0.036608053237303845,False,0.04951583639427259,0.056728536932484135,0.035010371403819185,0.04390441818467055
2007-07-30,0.0,False,0.05218517007699116,0.05978669782467781,0.03689773452717564,0.04627124768437498
2007-07-31,0.005680366422755846,False,0.04953163185080821,0.05674663322661339,0.035021539644933035,0.043918423609594325
2007-08-01,-0.01295690580562574,False,0.04792518894816717,0.05490618858973474,0.03388569772533662,0.04249403201847285
2007-08-02,-0.0015661710327449462,False,0.041508817403443,0.04755517936413823,0.029348976401334635,0.036804800450521896
2007-08-03,-0.011032420803576725,False,0.04073473418681678,0.046668339687362094,0.028801657747646665,0.03611844077799451
2007-08-06,-0.014365769802033752,False,0.040240423249930546,0.04610202518514913,0.028452153210319322,0.035680147987916154
2007-08-07,-0.021121825029282434,False,0.0410245211798681,0.04700033836364351,0.029006552807359243,0.036375387449077604
2007-08-08,0.023797769896082944,False,0.046184630002743005,0.0529120919610836,0.03265502851792749,0.04095072318276043
2007-08-09,-0.024345265119175865,False,0.04742813279627101,0.054336728992085276,0.03353425217268813,0.04205330511687423
2007-08-10,0.0005474952230928441,False,0.048575350789470055,0.05565105594353974,0.03434539727186873,0.043070513795756916
2007-08-13,0.01951281422358172,False,0.046412525008557595,0.053173183183518796,0.03281616259897408,0.04115279182112113
2007-08-14,-0.0053821443162287,False,0.0470210007078995,0.05387029220350557,0.03324638779106279,0.04169231156883172
2007-08-15,0.010201430752177618,False,0.04566967791933382,0.05232212962964824,0.03229092957487881,0.04049412841911671
2007-08-16,-0.046469141878109264,False,0.04144032478203695,0.04747670979791507,0.029300548417714345,0.036744069805303044
2007-08-17,-0.006737813249911853,False,0.0422522529707031,0.04840690711641579,0.029874625511193874,0.03746398564086073
2007-08-20,-0.001127395835308235,False,0.04152376033510381,0.04757229895076604,0.029359541861304683,0.036818049963572984
2007-08-21,0.011217167530924924,False,0.04122614889806575,0.0472313360866207,0.02914911449698105,0.036554165559314566
2007-08-22,-0.01065331073560813,False,0.04064660650162732,0.04656737492521536,0.02873934671315511,0.03604030022689089
2007-08-23,0.02724661180913831,False,0.04026139244479471,0.04612604884771688,0.028466979563940568,0.03569874083350562
2007-08-24,0.009825406554414858,False,0.04062352203971607,0.04654092787624155,0.028723024751455127,0.036019831828432484
2007-08-27,-0.010374103413174235,False,0.04095337041894934,0.04691882346129156,0.028956245375498554,0.036312299899941586
2007-08-28,-0.005503591216978952,False,0.04038368740354269,0.046266157842922984,0.028553448706711157,0.0358071766270161
2007-08-29,0.0071487794136673305,False,0.04036926919653972,0.046249639414718414,0.02854325425542225,0.035794392373818984
2007-08-30,-0.005494519317640702,False,0.03968107102329119,0.045461195184934314,0.028056660967307096,0.03518418475959953
2007-08-31,0.02878287208983678,False,0.039843687752977974,0.04564749940248649,0.028171639780498813,0.03532837283000074
2007-09-04,-0.025482539061179945,False,0.040795462439733664,0.046737913892087424,0.028844595903278248,0.03617228695743612
2007-09-05,0.010923101505469863,False,0.040631800606357286,0.04655041233631841,0.028728878145316685,0.03602717222048184
2007-09-06,0.017766281565289713,False,0.040676672909972955,0.046601820942499234,0.028760605288181047,0.03606695933762078
2007-09-07,0.0015995737881413724,False,0.04047748600947956,0.04637361957776547,0.028619769388540342,0.035890345437644695
2007-09-10,0.020564921944296984,False,0.039629977687399176,0.04540265936279703,0.0280205352185346,0.035138881613196206
2007-09-11,-0.021097828964635926,False,0.03958337460179501,0.045349267861100225,0.027987584319299572,0.03509755985619771
2007-09-12,-0.004808986024447407,False,0.0400216044829135,0.04585133228747886,0.028297436520442733,0.03548612701698327
2007-09-13,-0.0053705821890168304,False,0.040055043238356174,0.04588964188318076,0.028321079527055964,0.03551577630112017
2007-09-14,-0.010828476137580161,False,0.039238899633822766,0.044954615112284095,0.02774402190682214,0.03479212276476743
2007-09-17,0.014590910030410907,False,0.03830295685719426,0.04388233868039889,0.027082259799815177,0.03396224638471757
2007-09-18,0.004816707198552034,False,0.06357442044348828,0.07283495787838203,0.044950549835941586,0.056369802961095325
2007-09-19,0.014312462710443315,False,0.34024042557193696,0.38980138382988716,0.24056836223097394,0.3016824316304683
2007-09-20,0.036687141998188295,False,5.176658330702777e-09,5.930713781381099e-09,3.660177106683029e-09,4.590009756487163e-09
2007-09-21,0.006069821367075774,False,1.229689530949187e-15,1.4088116661603823e-15,8.694569318614798e-16,1.0903340695735329e-15
2007-09-24,0.014021261252855986,False,1.3942938512299334,1.597392995736244,0.9858410789819093,1.2362844854175692
2007-09-25,0.015297608951958842,False,0.4136373331825828,0.47388961675332936,0.29246394114999913,0.3667615812491983
2007-09-26,0.001956947786960947,False,0.02540804724731077,0.02910909825241467,0.017964862063342385,0.022528661794569433
2007-09-27,-0.0073583849311871,False,1.1804740654771833e-05,1.3524272535363656e-05,8.346589389271225e-06,1.0466959825576789e-05
2007-09-28,0.0024588160900287748,False,0.5753256010435165,0.6591301285335023,0.40678628167106645,0.5101264084369417
2007-10-01,-0.0029513056345803093,False,0.1004924073688094,0.11513058564663864,0.07105356107148109,0.0891040321398027
2007-10-02,-0.057274328990188555,False,0.03548683661298915,0.04065600963270489,0.025091110647403027,0.031465265017475666
2007-10-03,-0.021619613479474564,False,0.15363629561380848,0.17601565286103296,0.10862916113780026,0.13622535055779714
2007-10-04,-0.000533191161658835,False,0.07526802092145361,0.0862319010564377,0.053218557115907436,0.0667382176513183
2007-10-05,-0.009108019030727364,False,3.5646392848458195e-05,4.083880755061829e-05,2.5203925525840838e-05,3.1606739426394566e-05
2007-10-08,-0.02286436021254524,False,0.038648125790920966,0.04427778648115798,0.027326312883572238,0.034268298797727956
2007-10-09,0.003847215517424492,False,0.04017520746203663,0.04602730977081859,0.028406042125021715,0.03562232282666595
2007-10-10,0.006560985810007635,False,3.3511163374169243e-06,3.839255089997752e-06,2.3694202932608327e-06,2.9713486386842555e-06
2007-10-11,0.010840214552864807,False,0.009178631258297697,0.01051563217432033,0.006489788171464197,0.008138456188408508
2007-10-12,-0.009206672125903136,False,0.04068913202509033,0.04661609490863916,0.02876941455566769,0.036078006514446564
2007-10-15,0.011360684805811616,False,0.04033125863924215,0.04620609206783912,0.028516378737907855,0.03576068939060091
2007-10-16,0.005899722127188322,False,0.040718175775398935,0.04664936930289396,0.02878995005621276,0.03610375886060601
2007-10-17,0.002670228555878892,False,0.04013607261804981,0.04598247436856918,0.028378371676078883,0.03558762296736623
2007-10-18,0.004257590252641196,False,0.03946825359369055,0.045217377806614265,0.02790618754720374,0.03499548502015104
2007-10-19,-0.0021265292436870712,False,0.03937062862238664,0.045105532340730406,0.027837161418342218,0.03490892346979644
2007-10-22,-0.020430818180387476,False,0.03869250121821245,0.04432862583376338,0.02735768870803186,0.03430764534741391
2007-10-23,0.005957233973046935,False,0.03831845644137051,0.043900096004063575,0.027093218843186564,0.033975989467232515
2007-10-24,-0.007588112290492323,False,0.022205854641020623,0.02544045979734719,0.015700738893532625,0.019689359996757437
2007-10-25,-0.006550241760718542,False,0.02504093164533093,0.028688506932506897,0.017705291499470466,0.022203149835464075
2007-10-26,0.04549888308535925,False,2.744424730476544e-07,3.144190041375723e-07,1.9404565508848795e-07,2.4334107998048696e-07
2007-10-29,0.02071539638283816,False,1.9198579628299582e-18,2.199513151354555e-18,1.357443299272052e-18,1.7022886614312725e-18
2007-10-30,-0.003080084570564535,False,0.01007613959657969,0.011543875633847787,0.007124375054155158,0.008934253740819825
2007-10-31,0.0,False,0.040975687671305085,0.046944391545498274,0.028972024878594613,0.03633208803342594
2007-11-01,0.01479996394088013,False,0.03987750986766863,0.0456862481992772,0.028195553842811198,0.03535836202891973
2007-11-02,-0.0020283982613927207,False,0.03721132751001985,0.04263169766840681,0.026310418876528147,0.03299432672807722
2007-11-05,-0.016893158325038352,False,0.0398642428736168,0.04567104867490566,0.02818617336127256,0.03534659852662792
2007-11-06,0.002577985444274297,False,0.039579630757159034,0.0453449786711326,0.027984937218882247,0.03509424028548083
2007-11-07,-0.0005150656822599119,False,0.03910107879204523,0.044796718663750165,0.02764657512597009,0.0346699205702254
2007-11-08,0.002058672883536368,False,0.039010316634570004,0.04469273568017683,0.027582401377246192,0.034589444100325835
2007-11-09,-0.012416093283990006,False,0.03844081419198452,0.04404027693768274,0.027179732383198745,0.0340844809366751
2007-11-12,-0.023171126182047887,False,0.038559258318478756,0.044175974171003454,0.02726347877952628,0.034189502296300606
2007-11-13,0.0010649628269565903,False,0.03865058930611366,0.044280608843108596,0.027328054721903885,0.03427048313326786
2007-11-14,0.0015953207318595544,False,0.03801584090263586,0.04355340011815024,0.02687925330861887,0.03370766805474553
2007-11-15,0.0015927797367861123,False,0.039239832815858355,0.044955684225832925,0.027744681716936084,0.03479295019326943
2007-11-16,0.010554187678690171,False,0.047999131754353594,0.054990902239287945,0.03393797928404067,0.04255959520231381
2007-11-19,-0.010554187678690256,False,0.03722126212047548,0.04264307939912535,0.026317443182833602,0.03300313549157004
2007-11-20,0.027212563524884794,False,1.7875608382859595e-08,2.0479450296733104e-08,1.2639020849207082e-08,1.5849842048457222e-08
2007-11-21,-0.01090070487619005,False,0.04190734849851658,0.048011762299860185,0.029630759416033155,0.03715816771909396
2007-11-26,-0.00785961604237674,False,0.03758263032687569,0.04305708613183543,0.026572950027529994,0.03332355138288424
2007-11-27,0.0010515248077204197,False,0.04051644875438357,0.04641825781220179,0.028647318154134037,0.03592489270111546
2007-11-28,-0.0005256241908138504,False,0.04030398152961799,0.04617484165113599,0.02849709234776874,0.03573650347928413
2007-11-29,0.033603575283723465,False,0.03791630653167477,0.043439367120824746,0.02680887713104518,0.03361941348884004
2007-11-30,0.005576693793598256,False,0.03812411253043536,0.04367744308063717,0.02695580719880409,0.033803669721497016
2007-12-03,0.03770287830584605,False,0.03807665534605417,0.04362307306827501,0.026922252405591374,0.03376159065708725
2007-12-04,0.02831962712755314,False,0.03842123295995828,0.04401784341489339,0.027165887394288036,0.03406711876202442
2007-12-05,0.009889414245642077,False,0.038293765529112234,0.04387180850192411,0.027075761034303397,0.03395409667058223
2007-12-06,0.008399489419976348,False,0.037543680287330565,0.04301246245347799,0.02654541024531143,0.03328901538492831
2007-12-07,0.0,False,0.03707115539956793,0.04247110745477578,0.026211309621696974,0.03287003972409519
2007-12-10,0.029306126585499487,False,0.03783013737177462,0.04334064617161338,0.0267479508797417,0.03354300951172141
2007-12-11,-0.00497625998622802,False,0.03759299462544676,0.04306896014098245,0.026580278146546787,0.03333274113977397
2007-12-12,0.018423347417442025,False,0.0338334207213667,0.03876174970895432,0.023922056286899994,0.02999922368554799
2007-12-13,-0.020239053771926793,False,0.025074613028710366,0.028727094498427495,0.017729106057142868,0.022233014251550158
2007-12-14,-0.055582832351547456,False,0.039431867046498786,0.045175691030493244,0.027880460292570644,0.03496322200491118
2007-12-17,0.00191938638580367,False,3.185422887199909e-21,3.6494259828962936e-21,2.252266072435656e-21,2.824432519346924e-21
2007-12-18,0.013333530869465168,False,0.04998019442956545,0.05726053545807209,0.0353386976215266,0.044316152507535955
2007-12-19,0.008478618855552195,False,7.414793743160456e-08,8.494866114273773e-08,5.2426597576525866e-08,6.574506843843806e-08
2007-12-20,-0.018939960100921614,False,5.915455549836009e-07,6.77712754277853e-07,4.1825466538316876e-07,5.245082242877576e-07
2007-12-21,-0.0028721896240957384,False,3.126184062670122e-10,3.5815581634290725e-10,2.2103810231395203e-10,2.7719069777360607e-10
2007-12-26,-0.025244058952212538,False,0.06503562545532451,0.07450900861681348,0.04598370072032058,0.05766541585112851
2007-12-27,0.015610073071078668,False,0.15093842552928016,0.17292479882575887,0.10672162123669672,0.1338332185647941
2007-12-28,-0.004365760026626671,False,0.036898959779728464,0.04227382904263519,0.026089558015671636,0.0327173582982418
2007-12-31,-0.01075279177626185,False,0.02889212293831586,0.033100680156413646,0.020428291802665442,0.025617902071294836
2008-01-02,0.030011933025224636,False,0.032818794003653916,0.037599327877479154,0.023204660382678304,0.02909958027932343
2008-01-03,0.010908336764138287,False,0.03274029024017659,0.037509388900980774,0.02314915398076571,0.029029973011997178
2008-01-04,-0.010431578709815707,False,1.036421012874804e-08,1.18739078217957e-08,7.32805648329237e-09,9.189678470199187e-09
2008-01-07,0.015606843142374753,False,1.1232411137792049e-08,1.2868574914040757e-08,7.94192150089545e-09,9.959489967795744e-09
2008-01-08,0.011663299930270607,False,0.04528412389118404,0.05188041405907387,0.032018322047576216,0.04015226758191129
2008-01-09,-0.0023218027611576803,False,0.17540599192130357,0.2009564215305802,0.12402151252625247,0.1555279801817228
2008-01-10,0.006949298293205944,False,0.03929914827029194,0.0450236398374621,0.027786620947714107,0.03484554368064445
2008-01-11,-0.001848429361782316,False,0.040115958895174074,0.04595943078990637,0.028364150187369985,0.035569788646779274
2008-01-14,0.018332319083471656,False,0.03976200619860653,0.0455539197437089,0.02811388650874521,0.03525594789724704
2008-01-15,-0.007292648546141398,False,6.63428458420054e-13,7.60066446335869e-13,4.690797615575754e-13,5.882449453576126e-13
2008-01-16,-0.014746811020150019,False,0.04004474962045691,0.04587784885037167,0.028313801383092634,0.03550664921496365
2008-01-17,0.007861312161957998,False,0.08518040234898341,0.09758816476615333,0.06022714629757536,0.07552727123682067
2008-01-18,-0.013914881288609028,False,0.09211832054009289,0.1055366914800115,0.06513262927691875,0.08167894479774099
2008-01-22,-0.004681656491065668,False,0.0419458443781788,0.048055865663353396,0.029657978082678702,0.03719230102516636
2008-01-23,0.003279459486373459,False,3.2135035924809885e-123,3.681597050631952e-123,2.272120648118144e-123,2.8493309582577454e-123
2008-01-24,0.024943556482915567,False,0.040083118882304335,0.04592180715232687,0.028340930524102644,0.03554067025227731
2008-01-25,0.009082714574319226,False,0.015147429056935485,0.01735387203896531,0.010710050676992194,0.013430835630906343
2008-01-28,0.000451977408824306,False,0.04755423097800147,0.054481195204923845,0.033623410399574914,0.04216511313035375
2008-01-29,0.009892166996619647,False,1.5559399536619512e-05,1.7825852000805393e-05,1.1001336062667629e-05,1.3796119256043271e-05
2008-01-30,0.0234368454520194,False,0.0375962849648476,0.04307272976609258,0.026582604594262434,0.03333565859906666
2008-01-31,0.016471980578921276,False,0.04182526581646813,0.04791772308333508,0.029572722525341145,0.0370853871167493
2008-02-01,0.0,False,7.596845389480431e-11,8.70343622626075e-11,5.3713801068674956e-11,6.735927354801074e-11
2008-02-04,0.00856169613481098,False,0.07499516067470789,0.08591929475283677,0.053025630180293555,0.06649627949069213
2008-02-05,-0.003415887181407072,False,2.9616686144894593e-08,3.393078651465089e-08,2.094059713395129e-08,2.6260353624966622e-08
2008-02-06,0.006820145788208327,False,1.6750660003309864e-06,1.9190636851509614e-06,1.184362156998343e-06,1.485237926304355e-06
2008-02-07,-0.008532474973720703,False,9.430714987165402e-08,1.080443555854033e-07,6.668024986495333e-08,8.361972345171618e-08
2008-02-08,0.018676264404225738,False,1.0355092278639709e-08,1.1863461824428376e-08,7.321609670677609e-09,9.181593907092672e-09
2008-02-11,0.003358525407134224,False,0.04981967788557904,0.05707663734876214,0.035225203753086735,0.04417382661776157
2008-02-12,0.014562354280197165,False,1.8039967881191938e-06,2.0667751142488977e-06,1.2755231893983584e-06,1.5995575386978402e-06
2008-02-13,0.013538668332798265,False,0.04037112460659371,0.046251765092187216,0.028544566130568196,0.03579603751817776
