date,actual_return,estimation_failed,var_0.01,es_0.01,var_0.05,es_0.05
2007-01-08,0.004288979741342419,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-09,0.009175839733252146,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-10,-0.0024495808113986074,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-11,0.0013072695131735325,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-12,0.021165626257235372,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-16,-0.0014399241455044273,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-17,0.011936165093056407,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-18,-0.00794159223723301,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-19,0.013306112012223904,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-22,-0.0034678663823986254,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-23,0.018616140923706764,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-24,0.003712818933368832,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-25,0.00030880378921575397,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-26,-0.005107165514159464,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-29,-0.002174627201514296,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-30,0.0017090606685030243,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-01-31,0.012035306080422118,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-01,0.008248136440767544,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-02,-0.017183626086538163,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-05,0.0072469858056201705,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-06,0.004139448106072946,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-07,-0.0019909461043554253,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-08,0.008700371237097056,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-09,0.014334458949087348,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-12,-0.007367937254463199,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-13,0.0019601194788763116,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-14,0.005258030399310162,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-15,-0.00014990128173540722,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-16,0.002245341901959331,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-20,-0.01764886676878753,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-21,0.03455071376976907,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-22,-0.001176798858110004,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-23,0.00543113433647951,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-26,0.004964999210323064,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-27,-0.0037944814056830815,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-02-28,-0.0214299185535567,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-01,-0.010663218189124078,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-02,-0.0319094230039708,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-05,-0.007510577860367965,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-06,0.01108949370847853,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-07,0.010506876609991436,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-08,0.004294560017826217,False,0.02824840434481405,0.04016523636684433,0.01959424061601721,0.026115740879539006
2007-03-09,-0.005217173641936625,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-12,-0.002464535375382498,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-13,-0.0012346434101144065,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-14,-0.010399707500601575,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-15,0.007461541933949572,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-16,0.01062932821123143,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-19,0.0007658727780318655,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-20,0.007322761674232618,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-21,0.0016705533014776345,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-22,0.006654628811864932,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-23,-0.010150851529001139,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-26,0.010150851529001132,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-27,-0.0019615982572508167,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-28,0.006623574561642005,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-29,-0.007530156063753038,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-03-30,0.0022650066308520615,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-02,0.004064146757930971,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-03,-0.0025569874673596147,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-04,0.012124953174441025,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-05,0.003119718255035031,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-09,-0.0034172646439489655,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-10,0.006822891348881776,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-11,0.0004433426447768696,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
2007-04-12,-0.002514998371419414,False,0.03608902131795263,0.04620961961894719,0.0202559058575355,0.02986838727955916
