date,actual_return,estimation_failed,var_0.01,es_0.01,var_0.05,es_0.05
2006-11-27,-0.003299244167219261,False,0.049947870612553034,0.05722434998396674,0.035314139984666794,0.04428683302611402
2006-11-28,0.011500044597111235,False,0.04997630370680942,0.05725273935398629,0.035342661012753705,0.04431530013744592
2006-11-29,0.014755030558336013,False,0.04995761175747688,0.05723114236089992,0.035329811398097856,0.04429886828685636
2006-11-30,0.03526335804857992,False,0.049835442936648496,0.05709026837068164,0.03524526055104893,0.04419125192492628
2006-12-01,0.005886926373915755,False,0.049827003347935564,0.05708426099008636,0.03523192954759985,0.0441809200994778
2006-12-04,-0.011965025036051935,False,0.04982207707182843,0.05707890464919175,0.03522786817496198,0.04417632841003026
2006-12-05,-0.00501489845863077,False,0.04982399532710157,0.0570811482869879,0.03522913205331054,0.04417799352053397
2006-12-06,0.0007852375747021617,False,0.04980327974107352,0.05705456386687488,0.03522021928190142,0.044161843836317466
2006-12-07,-0.008355057667508707,False,0.049807214659703,0.05705766263557399,0.03522583578199648,0.04416642927231148
2006-12-08,0.007883989118325012,False,0.04980372177827834,0.0570526411793636,0.035225417017946056,0.04416412560875908
2006-12-11,-0.017107973092323866,False,0.049761727373198464,0.05700662602235735,0.03519150874870315,0.044125259313664705
2006-12-12,-0.00015978269587404726,False,0.04975999162546375,0.05700423492645509,0.03519109097193513,0.044124033421097476
2006-12-13,-0.011087122489465875,False,0.049728028823251405,0.05696992582354493,0.035163846816011916,0.044093896020396144
2006-12-14,0.015392319284986364,False,0.0497314053394017,0.056973609140787806,0.03516660632435996,0.04409703384796808
2006-12-15,0.0009541985456818179,False,0.0497092326003369,0.05694948382468449,0.035148360413772686,0.044076380196835956
2006-12-18,-0.0015908371156488285,False,0.04971174226836961,0.05695151757561287,0.03515182719888778,0.04407926012423148
2006-12-19,-0.009920081350491588,False,0.04969504563135933,0.05693136516719018,0.03514208046517266,0.04406525204728675
2006-12-20,0.015001877263736411,False,0.04969465255077145,0.056930929094611955,0.0351417738457941,0.04406489241409298
2006-12-21,-0.015967128303931776,False,0.04967688945640167,0.056913040822548756,0.035124262496334546,0.04404722670687862
2006-12-22,-0.003385734794130805,False,0.049705918676971016,0.056943969331571025,0.03514947205712256,0.044074778297570845
2006-12-28,-0.02148113569780264,False,0.049705621852342015,0.05694365296217968,0.03514921453897307,0.044074496678596746
2006-12-29,-0.007603314486568788,False,0.049693037412395565,0.05694135805693379,0.035115936811598934,0.04405390707025586
2007-01-03,-0.032316919329220734,False,0.04976129521510933,0.05700960082629805,0.035184224847888,0.04412217656878462
2007-01-04,-0.03687136484552126,False,0.04980762747547939,0.057065956943796944,0.03521039812510311,0.0441607103555975
2007-01-05,-0.03277760841120622,False,0.04984931781118773,0.057118415408910904,0.03523043267137747,0.04419402318039852
2007-01-08,0.0,False,0.049870603537610095,0.057147108920783465,0.035236820597463414,0.04420954571424859
2007-01-09,-0.008365067789420292,False,0.04987166375972736,0.05714788491612211,0.03523845242817093,0.04421082706232453
2007-01-10,-0.005167970158442673,False,0.04986578990916601,0.057142550249579975,0.03523149422440892,0.04420453373129152
2007-01-11,-0.008286009446776899,False,0.04985864136520853,0.05713550947302366,0.035224128949387035,0.04419730134523438
2007-01-12,-0.03404835437978377,False,0.049839295006295026,0.05711285437858346,0.035211436789839075,0.044180529153747754
